Customer_ID,Company_Name,Industry,Country,Company_Size,Account_Manager,Plan_Tier,Billing_Cycle,Monthly_Recurring_Revenue,Signup_Date,Last_Active_Date,Payment_Status,Active_Seats_Used,Total_Seats_Allowed,Support_Tickets_30d,Feature_Adoption_Rate,Churn_Risk_Score,Is_Churned
CUST-1169,Pulse Tech 911,MarTech,UK,Nov-50,David Ross,Starter,Annual,99,19/01/2026,23/02/2026,Active,7,9,5,76%,Low,0
CUST-1170,Quantum Scale 877,DevTools,Canada,Nov-50,David Ross,Starter,Monthly,79,27/11/2023,27/02/2026,Active,8,9,1,93%,Low,0
CUST-1171,Vibe Sphere 543,E-Commerce,UK,Nov-50,Sarah Jenkins,Starter,Monthly,49,12/12/2025,27/02/2026,Pending,3,6,4,55%,Low,0
CUST-1172,Data Sphere 537,CyberSecurity,Germany,01-Oct,David Ross,Starter,Monthly,49,26/02/2024,17/02/2026,Pending,1,3,6,47%,Low,0
CUST-1173,Omni Metrics 538,Logistics,Canada,201-500,Sarah Jenkins,Pro,Annual,499,27/03/2024,28/02/2026,Active,36,40,4,87%,Low,0
CUST-1174,Omni Scale 359,DevTools,USA,01-Oct,Elena Rostova,Starter,Monthly,129,22/01/2026,16/02/2026,Active,9,10,0,95%,Low,0
CUST-1175,Secure Metrics 558,E-Commerce,Australia,01-Oct,Sarah Jenkins,Starter,Monthly,49,14/06/2025,24/02/2026,Active,4,9,4,52%,Low,0
CUST-1176,Apex Logic 340,CyberSecurity,Australia,201-500,Sarah Jenkins,Pro,Monthly,299,13/08/2025,28/02/2026,Pending,16,40,5,49%,Low,0
CUST-1177,Omni Net 814,E-Commerce,France,Nov-50,Elena Rostova,Starter,Monthly,49,01/09/2023,18/02/2026,Active,4,6,3,61%,Low,0
CUST-1178,Data Logic 292,Logistics,India,51-200,David Ross,Pro,Monthly,499,24/08/2024,20/02/2026,Active,24,31,3,69%,Low,0
CUST-1179,Cloud AI 902,Logistics,Germany,01-Oct,David Ross,Starter,Monthly,79,12/03/2023,15/02/2026,Active,4,7,4,50%,Low,0
CUST-1180,Pulse Sphere 172,EdTech,France,51-200,David Ross,Pro,Monthly,399,30/08/2023,23/02/2026,Pending,33,41,1,77%,Low,0
CUST-1181,Hyper Net 155,MarTech,Canada,01-Oct,Marcus Vance,Starter,Monthly,99,12/03/2024,27/02/2026,Active,3,8,7,44%,Low,0
CUST-1182,Apex Tech 957,HealthTech,USA,51-200,Elena Rostova,Pro,Monthly,399,11/05/2025,21/02/2026,Active,25,47,4,57%,Low,0
CUST-1183,Secure Logic 973,E-Commerce,Australia,51-200,Marcus Vance,Pro,Annual,499,14/10/2023,18/02/2026,Pending,29,34,4,91%,Low,0
CUST-1184,Quantum Logic 694,CyberSecurity,UK,01-Oct,Sarah Jenkins,Starter,Monthly,99,30/11/2023,23/02/2026,Active,4,7,5,65%,Low,0
CUST-1185,Data Labs 290,DevTools,Australia,201-500,Aisha Khan,Pro,Annual,399,30/05/2024,21/02/2026,Active,25,26,2,100%,Low,0
CUST-1186,Pulse Metrics 704,FinTech,Germany,01-Oct,Elena Rostova,Starter,Monthly,129,09/09/2023,24/02/2026,Active,3,5,4,75%,Low,0
CUST-1187,Vibe AI 386,DevTools,UK,501-1000,David Ross,Enterprise,Annual,1999,29/01/2025,20/02/2026,Active,234,582,6,37%,Low,0
CUST-1188,Omni AI 659,FinTech,Germany,Nov-50,Elena Rostova,Starter,Annual,49,02/04/2024,19/02/2026,Active,4,10,6,45%,Low,0
CUST-1189,Vibe Net 225,Logistics,UK,01-Oct,Elena Rostova,Starter,Monthly,79,14/12/2022,25/02/2026,Failed,8,10,1,97%,Low,0
CUST-1190,Apex Tech 243,Logistics,France,51-200,Sarah Jenkins,Pro,Monthly,499,08/01/2025,22/02/2026,Active,11,21,2,62%,Low,0
CUST-1191,Vibe Flow 863,EdTech,India,01-Oct,Marcus Vance,Starter,Annual,49,04/07/2024,17/02/2026,Pending,3,5,4,74%,Low,0
CUST-1192,Quantum Flow 484,MarTech,USA,01-Oct,Elena Rostova,Starter,Monthly,79,30/04/2024,15/02/2026,Active,4,6,4,66%,Low,0
CUST-1193,Hyper Metrics 140,DevTools,USA,01-Oct,Marcus Vance,Starter,Monthly,129,02/05/2024,22/02/2026,Pending,7,10,3,82%,Low,0
CUST-1194,Omni Flow 155,DevTools,France,51-200,Aisha Khan,Pro,Annual,299,06/08/2024,18/02/2026,Pending,25,36,3,77%,Low,0
CUST-1195,Cloud Metrics 154,FinTech,Australia,Nov-50,Marcus Vance,Starter,Annual,79,03/04/2025,19/02/2026,Active,7,8,3,84%,Low,0
CUST-1196,Pulse Scale 967,DevTools,Canada,01-Oct,Elena Rostova,Starter,Monthly,49,23/05/2024,18/02/2026,Active,5,10,5,45%,Low,0
CUST-1197,Pulse Flow 135,FinTech,Singapore,01-Oct,Marcus Vance,Starter,Annual,49,18/04/2023,16/02/2026,Active,5,7,3,69%,Low,0
CUST-1198,Data Tech 683,E-Commerce,USA,51-200,Elena Rostova,Pro,Monthly,299,05/12/2023,24/10/2025,Failed,18,40,6,42%,Medium,1
CUST-1199,Secure Tech 149,EdTech,Germany,01-Oct,Sarah Jenkins,Starter,Monthly,99,03/02/2023,17/02/2026,Active,2,3,0,100%,Low,0
CUST-1200,Pulse Labs 478,Logistics,France,01-Oct,Elena Rostova,Starter,Annual,79,08/03/2023,21/02/2026,Active,4,5,2,98%,Low,0
CUST-1201,Vibe Net 294,CyberSecurity,UK,Nov-50,David Ross,Starter,Monthly,79,25/05/2024,27/02/2026,Active,2,4,4,73%,Low,0
CUST-1202,Vibe Scale 531,DevTools,Australia,201-500,Marcus Vance,Pro,Annual,499,19/12/2023,15/01/2026,Pending,17,40,5,34%,Low,1
CUST-1203,Cloud Logic 575,DevTools,Germany,201-500,Aisha Khan,Pro,Monthly,499,04/01/2026,20/02/2026,Active,18,36,6,52%,Low,0
CUST-1204,Apex Flow 232,FinTech,Germany,51-200,Elena Rostova,Pro,Annual,299,02/09/2023,18/02/2026,Active,27,54,3,54%,Low,0
CUST-1205,Vibe AI 876,MarTech,France,01-Oct,David Ross,Starter,Monthly,49,12/11/2024,26/02/2026,Active,2,3,1,87%,Low,0
CUST-1206,Apex Labs 117,MarTech,UK,01-Oct,Sarah Jenkins,Starter,Monthly,129,21/01/2026,24/02/2026,Active,5,10,3,56%,Low,0
CUST-1207,Omni Flow 632,Logistics,Singapore,Nov-50,Aisha Khan,Starter,Monthly,49,09/09/2025,15/02/2026,Active,6,7,2,97%,Low,0
CUST-1208,Vibe Solutions 542,EdTech,USA,1000+,Elena Rostova,Enterprise,Monthly,2658,06/12/2024,26/02/2026,Active,747,804,3,98%,Low,0
CUST-1209,Pulse Logic 336,Logistics,USA,01-Oct,Elena Rostova,Starter,Monthly,49,26/01/2025,27/02/2026,Active,2,4,3,44%,Low,0
CUST-1210,Pulse Labs 108,E-Commerce,USA,01-Oct,Aisha Khan,Starter,Annual,129,20/04/2025,24/02/2026,Active,4,9,5,56%,Low,0
CUST-1211,Vibe AI 790,E-Commerce,Australia,51-200,Aisha Khan,Pro,Monthly,399,28/05/2024,21/02/2026,Active,18,30,2,68%,Low,0
CUST-1212,Nexus Labs 264,MarTech,Germany,201-500,Marcus Vance,Pro,Annual,399,03/07/2024,29/01/2026,Active,28,54,5,58%,Low,1
CUST-1213,Nexus Sphere 980,FinTech,Germany,51-200,Elena Rostova,Pro,Monthly,499,13/05/2023,16/02/2026,Active,16,29,4,59%,Low,0
CUST-1214,Apex AI 983,DevTools,Canada,01-Oct,Aisha Khan,Starter,Monthly,129,25/02/2025,15/02/2026,Active,4,7,2,62%,Low,0
CUST-1215,Nexus Flow 821,MarTech,Singapore,01-Oct,Marcus Vance,Starter,Monthly,49,01/05/2023,18/02/2026,Active,6,9,1,82%,Low,0
CUST-1216,Hyper Net 353,MarTech,France,01-Oct,Sarah Jenkins,Starter,Monthly,79,13/03/2024,20/02/2026,Active,4,7,2,74%,Low,0
CUST-1217,Data Tech 428,HealthTech,Singapore,01-Oct,Marcus Vance,Starter,Monthly,79,07/12/2025,22/02/2026,Active,3,7,6,41%,Low,0
CUST-1218,Cloud Scale 604,MarTech,India,Nov-50,Elena Rostova,Starter,Annual,99,23/10/2023,19/02/2026,Active,6,7,1,92%,Low,0
CUST-1219,Quantum Net 854,E-Commerce,Germany,201-500,Elena Rostova,Pro,Monthly,299,22/03/2025,27/02/2026,Active,53,55,2,100%,Low,0
CUST-1220,Pulse Metrics 249,DevTools,India,01-Oct,Elena Rostova,Starter,Monthly,79,07/11/2025,19/02/2026,Active,6,10,4,72%,Low,0
CUST-1221,Hyper Logic 858,HealthTech,France,501-1000,Aisha Khan,Enterprise,Monthly,2664,21/09/2023,23/02/2026,Active,232,285,3,80%,Low,0
CUST-1222,Apex Logic 151,HealthTech,Canada,51-200,Elena Rostova,Pro,Monthly,499,13/11/2024,19/02/2026,Active,8,21,6,43%,Low,0
CUST-1223,Secure Sphere 110,DevTools,Australia,51-200,Marcus Vance,Pro,Annual,499,07/07/2023,15/02/2026,Active,27,45,3,51%,Low,0
CUST-1224,Vibe Labs 116,MarTech,Australia,201-500,David Ross,Pro,Monthly,399,31/01/2024,16/02/2026,Active,17,41,6,41%,Low,0
CUST-1225,Cloud Flow 414,E-Commerce,Germany,51-200,Aisha Khan,Pro,Monthly,249,04/04/2023,25/02/2026,Active,38,40,3,97%,Low,0
CUST-1226,Cloud Scale 407,E-Commerce,USA,01-Oct,Sarah Jenkins,Starter,Monthly,79,06/12/2023,19/02/2026,Active,4,9,5,41%,Low,0
CUST-1227,Omni Solutions 434,E-Commerce,Germany,01-Oct,Elena Rostova,Starter,Monthly,79,07/08/2025,15/02/2026,Active,4,10,3,48%,Low,0
CUST-1228,Quantum Logic 322,MarTech,Canada,201-500,David Ross,Enterprise,Annual,7924,24/12/2025,26/02/2026,Active,233,263,1,95%,Low,0
CUST-1229,Hyper Metrics 243,E-Commerce,Singapore,01-Oct,Elena Rostova,Starter,Monthly,79,14/12/2022,23/02/2026,Active,2,6,3,41%,Low,0
CUST-1230,Omni Logic 746,FinTech,Singapore,Nov-50,Aisha Khan,Starter,Monthly,129,01/06/2024,24/02/2026,Failed,7,8,0,100%,Low,0
CUST-1231,Pulse Tech 395,FinTech,Canada,01-Oct,David Ross,Starter,Annual,99,30/04/2025,20/02/2026,Active,1,4,8,32%,Low,0
CUST-1232,Nexus Sphere 362,CyberSecurity,Canada,Nov-50,Marcus Vance,Starter,Annual,129,24/12/2023,28/02/2026,Active,1,3,6,42%,Low,0
CUST-1233,Quantum Labs 886,CyberSecurity,France,Nov-50,David Ross,Starter,Annual,99,01/01/2024,25/02/2026,Pending,9,10,3,92%,Low,0
CUST-1234,Apex Scale 918,MarTech,UK,01-Oct,David Ross,Starter,Annual,129,07/03/2023,18/02/2026,Active,7,9,4,86%,Low,0
CUST-1235,Quantum Labs 480,EdTech,USA,01-Oct,Sarah Jenkins,Starter,Annual,49,09/10/2023,18/02/2026,Active,5,8,5,77%,Low,0
CUST-1236,Omni Solutions 147,FinTech,Australia,51-200,Sarah Jenkins,Pro,Monthly,299,07/10/2025,19/02/2026,Active,28,38,4,66%,Low,0
CUST-1237,Apex AI 832,E-Commerce,France,201-500,Sarah Jenkins,Enterprise,Monthly,3122,03/01/2025,17/02/2026,Active,264,538,3,56%,Low,0
CUST-1238,Vibe Scale 934,Logistics,India,Nov-50,Aisha Khan,Starter,Monthly,49,02/11/2023,26/02/2026,Active,3,4,2,92%,Low,0
CUST-1239,Data Net 513,E-Commerce,Canada,Nov-50,Sarah Jenkins,Starter,Monthly,49,09/05/2025,28/02/2026,Active,4,6,2,81%,Low,0
CUST-1240,Vibe AI 568,CyberSecurity,Germany,01-Oct,Sarah Jenkins,Starter,Monthly,99,03/12/2025,19/02/2026,Active,7,10,3,81%,Low,0
CUST-1241,Apex Labs 250,Logistics,France,51-200,Elena Rostova,Pro,Annual,299,31/10/2025,25/02/2026,Active,17,23,1,76%,Low,0
CUST-1242,Quantum Metrics 386,Logistics,Singapore,01-Oct,Marcus Vance,Starter,Annual,129,03/03/2024,20/02/2026,Active,3,8,4,53%,Low,0
CUST-1243,Nexus Flow 552,HealthTech,Singapore,01-Oct,Marcus Vance,Starter,Monthly,49,16/04/2023,19/02/2026,Active,2,4,3,51%,Low,0
CUST-1244,Quantum AI 387,HealthTech,Australia,01-Oct,Aisha Khan,Starter,Annual,79,10/01/2023,16/02/2026,Active,4,6,4,72%,Low,0
CUST-1245,Quantum Solutions 889,EdTech,India,501-1000,Elena Rostova,Enterprise,Monthly,7943,24/06/2025,22/02/2026,Active,443,451,3,100%,Low,0
CUST-1246,Data Sphere 202,EdTech,France,01-Oct,Marcus Vance,Starter,Monthly,79,19/09/2025,20/02/2026,Active,6,7,3,100%,Low,0
CUST-1247,Cloud Flow 938,CyberSecurity,USA,01-Oct,Marcus Vance,Starter,Annual,129,05/02/2023,18/02/2026,Active,2,3,4,74%,Low,0
CUST-1248,Nexus Flow 481,CyberSecurity,Germany,01-Oct,Sarah Jenkins,Starter,Monthly,49,21/06/2024,15/02/2026,Active,2,7,5,43%,Low,0
CUST-1249,Hyper Flow 128,EdTech,Canada,201-500,Elena Rostova,Enterprise,Annual,6845,03/12/2022,19/02/2026,Active,345,444,3,72%,Low,0
CUST-1250,Hyper Labs 937,EdTech,Germany,51-200,Aisha Khan,Pro,Monthly,399,10/11/2025,21/02/2026,Active,11,21,2,67%,Low,0
CUST-1251,Pulse Scale 117,FinTech,Singapore,01-Oct,David Ross,Starter,Annual,99,02/02/2023,15/02/2026,Active,6,10,5,66%,Low,0
CUST-1252,Pulse Sphere 925,DevTools,UK,01-Oct,Elena Rostova,Starter,Monthly,99,06/07/2023,20/02/2026,Active,2,5,4,59%,Low,0
CUST-1253,Cloud Scale 978,FinTech,Canada,Nov-50,Aisha Khan,Starter,Monthly,49,09/05/2024,23/02/2026,Active,4,7,2,76%,Low,0
CUST-1254,Hyper Metrics 662,CyberSecurity,India,Nov-50,David Ross,Starter,Monthly,79,05/04/2025,20/02/2026,Active,4,7,4,62%,Low,0
CUST-1255,Omni Logic 617,FinTech,Singapore,201-500,David Ross,Pro,Monthly,499,02/06/2024,21/02/2026,Active,39,42,0,92%,Low,0
CUST-1256,Cloud Sphere 126,CyberSecurity,UK,51-200,Elena Rostova,Pro,Monthly,399,21/09/2024,17/02/2026,Active,20,30,3,70%,Low,0
CUST-1257,Secure Sphere 653,HealthTech,France,01-Oct,Sarah Jenkins,Starter,Annual,99,11/10/2025,25/02/2026,Active,5,7,5,72%,Low,0
CUST-1258,Apex Labs 698,Logistics,France,501-1000,Elena Rostova,Enterprise,Monthly,7394,28/12/2024,16/02/2026,Active,278,535,5,60%,Low,0
CUST-1259,Data Flow 372,DevTools,India,01-Oct,Elena Rostova,Starter,Annual,129,14/12/2024,27/02/2026,Active,4,7,5,77%,Low,0
CUST-1260,Data Logic 601,DevTools,France,01-Oct,Sarah Jenkins,Starter,Annual,129,10/09/2024,17/02/2026,Active,4,8,4,58%,Low,0
CUST-1261,Cloud Solutions 509,E-Commerce,UK,51-200,Sarah Jenkins,Pro,Annual,299,15/06/2024,20/02/2026,Active,14,27,4,48%,Low,0
CUST-1262,Apex Solutions 859,EdTech,Singapore,501-1000,Elena Rostova,Enterprise,Annual,4689,21/05/2024,27/02/2026,Pending,189,366,4,53%,Low,0
CUST-1263,Pulse Scale 145,MarTech,Australia,01-Oct,David Ross,Starter,Annual,49,01/12/2023,15/02/2026,Pending,5,6,3,96%,Low,0
CUST-1264,Omni Net 969,EdTech,Germany,1000+,Sarah Jenkins,Enterprise,Monthly,6472,26/08/2024,19/02/2026,Active,325,725,3,52%,Low,0
CUST-1265,Data Solutions 489,Logistics,Germany,01-Oct,Elena Rostova,Starter,Monthly,79,22/08/2023,22/02/2026,Active,4,9,4,64%,Low,0
CUST-1266,Cloud Net 907,EdTech,Australia,01-Oct,David Ross,Starter,Monthly,129,07/04/2023,15/02/2026,Active,8,10,5,73%,Low,0
CUST-1267,Nexus Sphere 736,MarTech,Germany,01-Oct,Elena Rostova,Starter,Annual,129,21/06/2025,23/02/2026,Active,2,3,4,91%,Low,0
CUST-1268,Nexus Sphere 569,MarTech,Germany,51-200,Marcus Vance,Pro,Monthly,499,26/12/2023,25/02/2026,Active,25,47,3,62%,Low,0
CUST-1269,Vibe Solutions 793,HealthTech,UK,01-Oct,Marcus Vance,Starter,Monthly,99,03/10/2023,28/02/2026,Active,2,5,5,56%,Low,0
CUST-1270,Secure Tech 634,Logistics,Singapore,01-Oct,Marcus Vance,Starter,Monthly,99,16/04/2025,15/02/2026,Active,9,10,3,93%,Low,0
CUST-1271,Pulse Labs 580,MarTech,USA,Nov-50,David Ross,Starter,Monthly,49,04/06/2025,22/02/2026,Active,2,4,5,62%,Low,0
CUST-1272,Omni Tech 967,E-Commerce,France,01-Oct,Sarah Jenkins,Starter,Monthly,99,24/10/2024,19/02/2026,Active,6,7,4,88%,Low,0
CUST-1273,Nexus Metrics 996,EdTech,UK,Nov-50,Sarah Jenkins,Starter,Monthly,99,10/05/2025,17/02/2026,Active,2,3,3,94%,Low,0
CUST-1274,Omni Scale 800,CyberSecurity,Singapore,01-Oct,Sarah Jenkins,Starter,Monthly,129,18/07/2024,26/02/2026,Active,5,6,1,87%,Low,0
CUST-1275,Omni Sphere 752,EdTech,Germany,201-500,David Ross,Pro,Monthly,399,10/04/2023,25/02/2026,Active,39,46,2,76%,Low,0
CUST-1276,Omni Flow 410,CyberSecurity,India,01-Oct,Sarah Jenkins,Starter,Monthly,99,18/05/2023,16/02/2026,Active,4,5,0,95%,Low,0
CUST-1277,Data Net 884,DevTools,Canada,51-200,Marcus Vance,Pro,Monthly,299,17/09/2024,23/02/2026,Active,40,57,2,75%,Low,0
CUST-1278,Data Flow 600,CyberSecurity,UK,51-200,Marcus Vance,Pro,Monthly,299,12/09/2023,18/02/2026,Active,33,57,3,51%,Low,0
CUST-1279,Secure AI 104,CyberSecurity,France,01-Oct,David Ross,Starter,Monthly,49,19/03/2023,17/02/2026,Active,1,3,2,68%,Low,0
CUST-1280,Hyper Labs 169,EdTech,Canada,01-Oct,Marcus Vance,Starter,Annual,79,09/07/2024,25/02/2026,Active,4,5,2,100%,Low,0
CUST-1281,Cloud Flow 839,Logistics,Germany,01-Oct,Marcus Vance,Starter,Monthly,129,17/12/2022,17/02/2026,Pending,2,5,6,46%,Low,0
CUST-1282,Cloud Logic 156,E-Commerce,Canada,51-200,David Ross,Pro,Monthly,299,22/06/2025,18/02/2026,Active,28,41,3,71%,Low,0
CUST-1283,Hyper Logic 966,FinTech,Canada,51-200,Aisha Khan,Pro,Monthly,299,28/04/2023,27/02/2026,Active,32,37,0,92%,Low,0
CUST-1284,Cloud Labs 599,HealthTech,India,01-Oct,David Ross,Starter,Annual,49,24/10/2023,21/02/2026,Active,5,10,5,41%,Low,0
CUST-1285,Omni Labs 184,MarTech,Australia,01-Oct,Elena Rostova,Starter,Annual,79,14/04/2024,22/02/2026,Active,8,10,4,92%,Low,0
CUST-1286,Data Solutions 892,CyberSecurity,Singapore,01-Oct,Aisha Khan,Starter,Annual,79,07/07/2023,24/02/2026,Active,2,4,3,53%,Low,0
CUST-1287,Vibe Metrics 119,Logistics,India,51-200,Marcus Vance,Pro,Monthly,499,01/07/2025,20/02/2026,Active,56,59,0,93%,Low,0
CUST-1288,Hyper AI 544,Logistics,Germany,51-200,Elena Rostova,Pro,Monthly,249,25/09/2023,23/02/2026,Active,39,46,1,89%,Low,0
CUST-1289,Nexus Labs 166,DevTools,France,51-200,Aisha Khan,Pro,Annual,299,12/04/2024,16/02/2026,Active,22,39,3,56%,Low,0
CUST-1290,Data Logic 751,E-Commerce,India,01-Oct,Marcus Vance,Starter,Monthly,129,22/02/2023,18/02/2026,Active,3,4,3,86%,Low,0
CUST-1291,Nexus AI 118,HealthTech,Singapore,01-Oct,Marcus Vance,Starter,Monthly,79,03/01/2024,23/02/2026,Active,2,6,4,44%,Low,0
CUST-1292,Quantum Metrics 318,DevTools,France,Nov-50,David Ross,Starter,Monthly,99,08/01/2026,18/02/2026,Active,5,10,4,60%,Low,0
CUST-1293,Quantum Metrics 481,Logistics,UK,Nov-50,David Ross,Starter,Annual,99,21/07/2024,17/02/2026,Active,9,10,3,89%,Low,0
CUST-1294,Omni Scale 828,MarTech,USA,201-500,Elena Rostova,Pro,Monthly,499,08/04/2025,26/02/2026,Active,14,33,6,39%,Low,0
CUST-1295,Apex AI 666,MarTech,UK,01-Oct,Sarah Jenkins,Starter,Annual,99,11/11/2025,18/02/2026,Active,3,7,6,55%,Low,0
CUST-1296,Quantum Metrics 445,MarTech,India,01-Oct,Sarah Jenkins,Starter,Monthly,99,26/04/2023,27/02/2026,Active,1,3,6,57%,Low,0
CUST-1297,Cloud Net 684,Logistics,Canada,Nov-50,Sarah Jenkins,Starter,Monthly,129,06/01/2025,25/02/2026,Active,7,10,2,70%,Low,0
CUST-1298,Apex Flow 591,HealthTech,Australia,51-200,Marcus Vance,Pro,Annual,399,01/03/2024,28/02/2026,Active,21,31,2,81%,Low,0
CUST-1299,Apex AI 653,CyberSecurity,France,01-Oct,Elena Rostova,Starter,Monthly,129,26/01/2025,24/02/2026,Active,2,3,2,95%,Low,0
CUST-1300,Omni Tech 541,Logistics,Germany,01-Oct,Elena Rostova,Starter,Monthly,79,13/09/2023,25/02/2026,Active,5,9,4,68%,Low,0
CUST-1301,Apex AI 497,DevTools,Canada,01-Oct,Marcus Vance,Starter,Annual,99,08/12/2024,27/02/2026,Active,6,9,2,69%,Low,0
CUST-1302,Secure Flow 189,HealthTech,Canada,Nov-50,Sarah Jenkins,Starter,Monthly,49,17/02/2024,21/02/2026,Active,2,3,1,93%,Low,0
CUST-1303,Quantum Net 274,HealthTech,Australia,51-200,Elena Rostova,Pro,Annual,249,25/03/2024,21/02/2026,Active,20,27,2,77%,Low,0
CUST-1304,Data Tech 362,E-Commerce,Singapore,01-Oct,Elena Rostova,Starter,Annual,79,28/09/2023,20/02/2026,Active,8,10,1,82%,Low,0
CUST-1305,Pulse Metrics 826,E-Commerce,India,01-Oct,Marcus Vance,Starter,Monthly,129,28/04/2023,22/02/2026,Active,5,7,1,89%,Low,0
CUST-1306,Nexus Net 198,Logistics,India,01-Oct,Sarah Jenkins,Starter,Monthly,129,28/01/2025,22/02/2026,Active,7,8,2,88%,Low,0
CUST-1307,Pulse AI 895,DevTools,Canada,501-1000,David Ross,Enterprise,Monthly,7079,29/03/2024,15/02/2026,Pending,177,328,4,50%,Low,0
CUST-1308,Vibe Labs 275,FinTech,UK,01-Oct,Sarah Jenkins,Starter,Monthly,49,04/01/2026,17/02/2026,Active,8,9,1,89%,Low,0
CUST-1309,Quantum AI 402,Logistics,USA,01-Oct,David Ross,Starter,Monthly,49,09/09/2025,25/02/2026,Active,3,5,2,81%,Low,0
CUST-1310,Vibe Net 400,EdTech,UK,201-500,David Ross,Enterprise,Monthly,6606,25/08/2024,20/02/2026,Active,98,166,3,61%,Low,0
CUST-1311,Quantum Labs 573,EdTech,France,01-Oct,David Ross,Starter,Annual,79,11/03/2023,15/02/2026,Active,5,6,2,100%,Low,0
CUST-1312,Cloud Sphere 296,EdTech,India,01-Oct,Elena Rostova,Starter,Annual,79,17/01/2026,25/02/2026,Failed,2,4,4,48%,Medium,0
CUST-1313,Quantum Net 900,FinTech,Canada,Nov-50,Aisha Khan,Starter,Monthly,79,13/12/2022,27/02/2026,Active,2,4,2,76%,Low,0
CUST-1314,Vibe Net 478,FinTech,Singapore,01-Oct,Marcus Vance,Starter,Monthly,79,09/11/2024,23/02/2026,Active,3,5,4,72%,Low,0
CUST-1315,Data Scale 885,EdTech,France,51-200,Sarah Jenkins,Pro,Annual,249,03/08/2023,20/02/2026,Active,17,42,4,50%,Low,0
CUST-1316,Pulse Net 940,FinTech,Germany,201-500,Aisha Khan,Enterprise,Monthly,3708,08/08/2023,20/02/2026,Active,808,876,4,86%,Low,0
CUST-1317,Data Tech 144,EdTech,Australia,Nov-50,Aisha Khan,Starter,Annual,99,15/06/2025,28/02/2026,Active,7,9,2,81%,Low,0
CUST-1318,Omni Flow 985,FinTech,USA,01-Oct,David Ross,Starter,Monthly,79,10/12/2023,19/02/2026,Active,5,10,5,49%,Low,0
CUST-1319,Secure Tech 735,EdTech,Germany,51-200,Sarah Jenkins,Pro,Monthly,249,19/05/2024,19/09/2025,Failed,27,57,7,43%,Medium,1
CUST-1320,Apex Net 175,CyberSecurity,Canada,1000+,Sarah Jenkins,Enterprise,Monthly,6856,11/01/2025,17/02/2026,Active,802,869,3,83%,Low,0
CUST-1321,Cloud Metrics 829,DevTools,Germany,01-Oct,Sarah Jenkins,Starter,Annual,49,19/10/2025,19/02/2026,Active,3,4,0,100%,Low,0
CUST-1322,Hyper Tech 415,CyberSecurity,Germany,01-Oct,David Ross,Starter,Annual,79,15/01/2025,26/02/2026,Active,6,7,3,95%,Low,0
CUST-1323,Data Labs 798,CyberSecurity,France,01-Oct,Sarah Jenkins,Starter,Monthly,99,21/02/2023,27/02/2026,Active,3,4,2,94%,Low,0
CUST-1324,Vibe Sphere 247,E-Commerce,India,01-Oct,Marcus Vance,Starter,Monthly,49,20/04/2023,22/02/2026,Failed,6,9,3,84%,Low,0
CUST-1325,Nexus AI 782,E-Commerce,France,01-Oct,Aisha Khan,Starter,Monthly,49,16/05/2023,25/02/2026,Active,4,6,1,81%,Low,0
CUST-1326,Pulse Net 623,MarTech,Germany,201-500,Elena Rostova,Pro,Monthly,249,26/01/2026,22/02/2026,Active,28,37,2,76%,Low,0
CUST-1327,Cloud Flow 419,MarTech,Singapore,01-Oct,David Ross,Starter,Annual,79,19/10/2024,15/02/2026,Active,3,4,1,92%,Low,0
CUST-1328,Quantum Metrics 972,Logistics,India,01-Oct,Elena Rostova,Starter,Annual,129,26/09/2025,25/02/2026,Active,5,9,5,51%,Low,0
CUST-1329,Apex Scale 804,CyberSecurity,Australia,201-500,David Ross,Enterprise,Annual,6918,20/12/2025,17/02/2026,Active,507,626,4,77%,Low,0
CUST-1330,Hyper AI 974,DevTools,Singapore,201-500,Aisha Khan,Pro,Monthly,299,26/08/2025,22/02/2026,Active,21,25,5,81%,Low,0
CUST-1331,Vibe Solutions 986,DevTools,Singapore,01-Oct,David Ross,Starter,Monthly,99,02/08/2023,17/02/2026,Active,1,3,4,68%,Low,0
CUST-1332,Apex Scale 926,HealthTech,France,01-Oct,David Ross,Starter,Monthly,99,02/04/2023,15/02/2026,Active,2,4,4,46%,Low,0
CUST-1333,Apex Scale 653,DevTools,USA,51-200,Aisha Khan,Pro,Annual,249,18/03/2025,16/02/2026,Active,11,29,5,34%,Low,0
CUST-1334,Nexus Logic 666,CyberSecurity,Canada,01-Oct,Sarah Jenkins,Starter,Annual,49,27/12/2023,21/02/2026,Active,7,10,3,78%,Low,0
CUST-1335,Pulse Sphere 605,HealthTech,India,01-Oct,David Ross,Starter,Monthly,129,08/05/2025,21/02/2026,Active,5,8,2,84%,Low,0
CUST-1336,Secure Flow 123,DevTools,France,Nov-50,David Ross,Starter,Monthly,129,27/12/2024,27/02/2026,Pending,5,10,3,47%,Low,0
CUST-1337,Data AI 593,FinTech,UK,201-500,Marcus Vance,Enterprise,Annual,1512,29/02/2024,29/12/2025,Failed,731,967,3,72%,Low,1
CUST-1338,Vibe Labs 887,EdTech,Canada,01-Oct,Sarah Jenkins,Starter,Annual,129,27/09/2024,23/02/2026,Active,5,8,2,68%,Low,0
CUST-1339,Apex Scale 808,EdTech,Australia,Nov-50,Marcus Vance,Starter,Monthly,49,20/05/2024,23/02/2026,Active,3,8,6,38%,Low,0
